AscensionNum	TaxoName	pValue	fdrCorrectedpVal	CohenEffectSize	foldChanges	Log2_FC	Mean0_tolerant	mean1_sensitive	sensitiveSample_1	sensitiveSample_2	sensitiveSample_3	sensitiveSample_4	sensitiveSample_5	sensitiveSample_6	sensitiveSample_7	sensitiveSample_8	sensitiveSample_9	sensitiveSample_10	sensitiveSample_11	sensitiveSample_12	sensitiveSample_13	sensitiveSample_14	sensitiveSample_15	sensitiveSample_16	sensitiveSample_17	sensitiveSample_18	sensitiveSample_19	sensitiveSample_20	sensitiveSample_21	sensitiveSample_22	sensitiveSample_23	sensitiveSample_24	sensitiveSample_25	sensitiveSample_26	sensitiveSample_27	sensitiveSample_28	sensitiveSample_29	sensitiveSample_30	sensitiveSample_31	sensitiveSample_32	sensitiveSample_33	sensitiveSample_34	sensitiveSample_35	sensitiveSample_36	sensitiveSample_37	sensitiveSample_38	tolerantSample_1	tolerantSample_2	tolerantSample_3	tolerantSample_4	tolerantSample_5	tolerantSample_6	tolerantSample_7	tolerantSample_8	tolerantSample_9	tolerantSample_10	tolerantSample_11	tolerantSample_12	tolerantSample_13	tolerantSample_14	tolerantSample_15	tolerantSample_16	tolerantSample_17	tolerantSample_18	tolerantSample_19	tolerantSample_20	tolerantSample_21	tolerantSample_22	tolerantSample_23	tolerantSample_24	tolerantSample_25	tolerantSample_26	tolerantSample_27	tolerantSample_28	tolerantSample_29	tolerantSample_30	tolerantSample_31	tolerantSample_32	tolerantSample_33	tolerantSample_34	tolerantSample_35	tolerantSample_36	tolerantSample_37	tolerantSample_38	tolerantSample_39	tolerantSample_40	tolerantSample_41	tolerantSample_42	tolerantSample_43	tolerantSample_44	tolerantSample_45	tolerantSample_46	tolerantSample_47	tolerantSample_48	tolerantSample_49	tolerantSample_50	tolerantSample_51	tolerantSample_52	tolerantSample_53	tolerantSample_54	tolerantSample_55	tolerantSample_56	tolerantSample_57	tolerantSample_58	tolerantSample_59	tolerantSample_60
ASN274	Oscillibacter_sp_CAG_241	0.001343495	0.098076978	0.252258186	3.599241843	1.847693044	0.350763167	0.097454737	0	0	0	0.00321	0.02769	0.31626	0	0	0	0.10397	0.02244	0	0	0	0	0	0	0	0	0	0.00098	0.00179	0.0206	0.27877	1.95806	0.00082	0.00791	0.00074	0.01356	0.01721	0.07772	0.30656	0.44118	0.05992	0.01272	0.03117	0	0	0.32608	0.11116	0.91776	0.28862	0.38862	0	0.01048	0.30544	0.28151	0	1.39081	1.19063	0.01885	0.21918	1.4655	0	0.27195	0.37657	0	0	0.05174	0.15251	0.18698	0.08629	0	0.14466	0	0.53122	0.13748	0.49207	0	0	0.10139	0.00536	0.01949	0.03014	0.26257	0.5514	0	0	0.24898	1.20565	0.3558	1.08878	0.01946	0.00601	0.06226	1.33307	0.42648	1.55193	0	0	0.13115	0.16607	0.96193	3.17176	0	0	0	0
ASN275	Peptococcus_niger	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.002971316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN276	Intestinibacter_bartlettii	0.001679271	0.098076978	0.206243864	2.922414488	1.547160811	0.836568833	0.286259474	1.36899	0.47661	0.13575	0.06425	0	0	0.09903	0.07176	0.61835	0.1172	0.1766	0.0729	0.80703	0	0.37572	0.08928	0.01653	0.6259	0.62341	0.06401	0.02376	1.75773	0.19046	0	0	0.2381	1.57169	0.38697	0.08391	0	0.07825	0.2284	0.00801	0.08844	0.41882	0	0	0	0.49684	0.01393	2.10365	0.04277	0.1185	0	2.29838	1.27506	0.30557	0.10922	1.0769	0.52061	0.06634	0.33534	0.40059	1.17163	0.62568	0.56553	0.68882	0.81231	0.3846	1.20995	0.34924	0.64008	9.84049	0.08607	0.05508	0.37756	0.0579	0.11661	0	0	4.29622	0.38673	0.84848	0.88837	0.21233	0.07982	0.26533	0.05083	1.99446	0.76283	0.88324	0.33436	0.02543	0.20112	0.11448	7.43866	0.27303	0.60527	0.43689	1.09678	0.07328	0.33412	0.20945	0.05261	0.37469	0.09353	0.96203	0.75451
ASN277	Peptostreptococcus_anaerobius	0.208912382	0.477731007	0.130256512	0	#NUM!	0	0.000232368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN278	Peptostreptococcus_stomatis	0.257950157	0.512452283	0.11470482	inf	#VALUE!	0.000245333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN279	Romboutsia_ilealis	1.11E-05	0.004500483	0.243728477	3.672684292	1.876834886	0.062622167	0.017050789	0	0.034	0.00142	0	0.07856	0	0	0.00203	0	0.02111	0	0	0.01183	0	0	0.00092	0	0	0.01175	0	0.00873	0.38503	0	0	0	0.01948	0.01111	0	0	0.00599	0	0.04242	0.00659	0	0.00402	0.00294	0	0	0.00826	0.06587	0.14853	0	0.00726	0.01372	0.24923	0.01329	0.00973	0.02189	0.04852	0.01126	0.02264	0	0.00324	0.05171	0.22196	0.00072	0.03044	0.1201	0.02031	0.21826	0.01453	0.01459	0.12444	0	0.00066	0	0	0.00114	0	0	0.12805	0.3147	0.05312	0.07147	0.05215	0.00284	0.01259	0.01665	0.06776	0.06757	0.01146	0	0.03656	0.00166	0	0.04774	0.0615	0.03743	0.60504	0.11528	0.00648	0.18069	0.0234	0	0.00475	0.0797	0.31558	0.00086
ASN280	Terrisporobacter_othiniensis	0.257950157	0.512452283	0.117261531	inf	#VALUE!	0.0022295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN281	Agathobaculum_butyriciproducens	0.617137916	0.787997174	0.106338915	0.706772135	-0.500682933	0.194254833	0.274847895	0.17859	0.52282	0.15041	0.10956	0	0.03343	0.36653	0.21652	0	0	0.13736	0.00249	0.13373	0	0.56421	0.13406	0.02954	0.06334	0.81823	0.35816	0.17162	0.0066	0.02085	0.03017	0.01366	0.72868	1.17246	0.08775	0.05014	2.81503	0.49226	0.04106	0.02701	0.21791	0	0.45103	0.00292	0.29609	0.00046	0.03142	0.0578	0.13498	0.00274	0.21248	0.02084	0.00822	0	0.09046	0.00975	0.31377	0.03841	0.03709	0.09352	0.24386	0	0.95222	0.28092	0.36247	0.1444	0.01929	0.09458	0.15807	0	0	1.24473	0.01969	0.01847	0.15387	0.03268	0.06594	0.00421	0	0.01364	0.28187	0.01086	0.12126	0.09397	0.12665	0.11873	0.00516	0.08587	0.44072	0.16713	0.686	0.02615	0	0.18553	0.41935	0.06453	0.56089	0.40341	0.27326	0	0.73438	0.03892	0.71457	1.03459	0.20051
ASN283	Anaeromassilibacillus_sp_An250	0.711585662	0.853943075	0.155717936	2.602917909	1.380129813	0.0675375	0.025946842	0.08329	0	0.04602	0	0.03218	0.00363	0	0.03399	0	0.19758	0.00727	0	0.00072	0	0.1197	0	0	0.09071	0.0846	0	0	0	0	0	0.01103	0	0	0.0253	0.01215	0	0	0.05388	0.04776	0	0.12468	0	0	0.01149	0.01216	0.00676	0	0	0	0	0	0	0.32746	0.27348	0.12158	0.02349	0	0.01099	0	0.03066	0	0.08532	0.0175	0	0	0.03154	0	0.02907	0	0	0.01042	0	0	0	0	0	0	0	0	0	0.17582	0.08167	0.39923	0.16882	0.11264	0.50077	0.00845	0.00105	0	0.02342	0	0	0.00609	0.02579	0	0.023	0	0	0.1775	1.03323	0.29605	0.03829	0	0
ASN284	Anaerotruncus_colihominis	0.287529826	0.555799281	0.159559946	0.431506525	-1.212545721	0.021555	0.049952895	0.0748	0.40304	0.0138	0.06752	0.07111	0	0	0	0	0.06889	0	0	0.51476	0	0	0.09607	0.04848	0	0	0.00786	0	0	0	0	0	0.18177	0	0	0	0	0	0.00562	0.03517	0	0	0	0.0138	0.29552	0.05181	0.08941	0	0	0	0	0	0	0	0.0041	0	0.12813	0	0	0.00521	0.06286	0.00359	0.01366	0	0	0.01144	0.00716	0.21325	0.43999	0	0	0.00304	0.00118	0	0	0	0	0	0	0.00919	0.00435	0	0	0	0	0	0.00052	0.07494	0.07059	0	0	0	0	0.09888	0	0	0	0	0	0	0	0	0	0	0
ASN285	Anaerotruncus_sp_CAG_528	0.163728864	0.477731007	0.117900436	inf	#VALUE!	0.108079333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.06221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.05181	0	0	0	0	0	0	0	0
ASN286	Faecalibacterium_prausnitzii	0.936074677	0.960426769	0.01399452	1.025600336	0.036468639	3.685708833	3.593708684	3.70996	3.79672	4.29023	0.56556	1.62105	7.36116	3.15451	2.61499	0.61723	0.91548	6.38318	2.16055	2.64292	0	7.92106	4.37449	4.3812	4.38015	2.3709	4.12168	2.71091	0.30671	1.03516	4.1543	7.71589	11.76458	14.7261	2.55309	1.41089	4.53553	1.1914	1.30351	3.38982	1.95572	2.63318	3.22838	1.33176	3.23098	1.53247	2.53445	0.65672	2.90457	1.54685	6.97923	0.5328	1.12225	4.07667	3.11127	3.76987	4.79599	5.62571	1.96957	4.68729	4.40562	2.83766	1.68027	1.53894	17.98368	5.8012	1.02678	4.00438	2.04523	0.45849	0.08394	8.81021	0.54576	2.76041	6.44454	4.85973	2.91042	0.40798	0.42813	2.65166	3.6929	2.58225	2.76247	2.93778	4.77607	2.81627	3.84074	11.90475	2.42691	0.23548	0.18993	6.42359	0.77761	4.94751	10.1884	1.26916	2.28243	3.24324	6.58275	0.25295	4.05439	0.63201	2.74154	14.33031	7.72035
ASN287	Flavonifractor_plautii	0.116075455	0.477731007	0.262886109	0.260779584	-1.939097168	0.171346667	0.657055526	0.15441	1.66984	0.321	0.01527	0	0.03874	0.48895	0	0	0.08351	0.02169	0.55186	5.70095	0.12675	0.0464	1.59649	0.45935	0.08194	0.01462	0.33711	0.3809	0	0	0.07087	0.02347	3.26977	3.24365	0.13512	0.23209	0	0	0.26362	0.32453	0	0	0	0.34462	4.97059	0.35004	0.00154	0	0.0903	0.09983	0.77371	0	0.03417	0.0478	1.13441	0.4085	0.09664	0.07976	0.07431	0.00788	0.44146	0.10045	0.04728	0	0.36708	0.12589	0.06971	0	0	0	0	0.0204	0.2452	0.0089	0.00819	0.15985	0.27009	0	0	2.52855	0.183	0.1006	0.02091	0.059	0.76372	0	0.14415	0.11038	0.22835	0	0	0.02997	0	0.21216	0	0	0.10346	0.05066	0	0	0	0.02924	0.0287	0.15293	0.47163
ASN288	Gemmiger_formicilis	0.74218153	0.853943075	0.022448507	1.064197423	0.089765816	0.415242833	0.390193421	0.26963	0	0.55869	0.00398	0.41622	0.34138	0.00517	0	2.29737	1.36657	0.38058	0	0	0	0.68701	0	0	0.52917	0.85051	0.05385	0.11172	0.13325	0.18704	0.2341	0.25903	0.33725	0.31715	0	0	1.63885	0.78043	0.33567	0.72198	0.29155	0.331	1.37954	0.00866	0	0.01715	1.08385	0.40957	0	0.12242	0	0.01233	0.10755	0.37916	0.69298	0.06434	0.21575	0.42089	1.15168	0.01519	0.11776	0.09142	0	0.18656	0.24066	0.27871	2.59114	2.37446	0.49082	0.25189	1.91338	0	0	0.04202	0.1353	0	0	0.05129	0.03213	0.2705	0.24144	0.49827	0.12756	0.27499	0.47416	0.14871	0.0611	0.33055	0.06301	0.12226	0.23009	0.85689	1.84084	0.12349	0.46096	0.00175	0.19955	0.24419	0.35116	0.11025	0.66709	1.46403	1.321	0.68674	0.25359
ASN289	Harryflintia_acetispora	0.451796922	0.642697029	0.126215581	0.292150673	-1.77521548	0.002313833	0.00792	0	0.02095	0	0	0	0	0	0	0	0	0	0	0.18062	0	0	0.0362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00427	0.10449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02061	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00946	0	0	0	0
ASN290	Pseudoflavonifractor_capillosus	0.426135255	0.628316216	0.082495791	inf	#VALUE!	3.68E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN291	Pseudoflavonifractor_sp_An184	0.257950157	0.512452283	0.106116131	inf	#VALUE!	0.000918833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01473	0.0404	0	0
ASN292	Clostridium_leptum	0.329657049	0.589298441	0.125649669	0.67495469	-0.567137438	0.137792	0.20415	0.12978	0.19018	0.01269	0.00758	0.41783	0	0.01383	0.19725	0.04024	0.03258	0.88728	0.8151	0.25424	0	0.25273	0.11116	0.04705	0.24919	0.61951	0.01842	0	0.09626	0.04177	0.00043	0.02433	0.62656	1.07998	0.10608	0.0304	0	0.05013	0.1585	0.0544	0.3084	0.00748	0	0.07829	0.79805	0.00472	0.11062	0	0.18381	0.13359	0.03799	0.00954	0.01618	0.32233	1.49388	0.0241	0.14661	0.25896	0.03346	0.16695	0.0312	0.02496	0.14087	0.04283	0	0.00459	0.03863	0.04594	0.05089	0.01004	0	0.44543	0.53346	0.0252	0.0265	0.25285	0	0.03482	0.0244	0.2385	0.02233	0.29007	0.02603	0.46328	0.96372	0.13617	0.06401	0.02882	0.12598	0.04072	0.02515	0.02953	0	0.11318	0.1388	0	0.01299	0.13851	0.03294	0.41704	0.26052	0	0.02388	0	0
ASN293	Clostridium_methylpentosum	0.163728864	0.477731007	0.118021169	inf	#VALUE!	0.000645167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01158	0.02447	0	0	0	0
ASN294	Eubacterium_siraeum	0.055961494	0.360531564	0.092665884	1.686873	0.754351361	0.783094833	0.464228684	0	0.00039	0.01634	0	0	3.2397	0	0.00503	0	0.01768	0.07128	0	0	0	0	0	0	0	0	0.03874	0	0.00175	0	1.40623	4.16003	0	0	0	0.05985	0	0.54768	0.70635	4.94491	1.5109	0.91383	0	0	0	0.11339	3.8362	0.73702	0.04368	0.3166	0	0.08451	0	0.18345	0	0	0.10855	0.13955	5.35255	0.18966	0.00058	0	1.13937	0.58551	0	0.01284	0	4.06881	9.04349	0.03705	0	0	0.03077	0	0.01749	0	0	0.40749	0.28815	0.00527	0	0.36535	1.25127	0	0	0	0	0.12502	0.35634	0.25301	1.59952	8.14056	7.50569	0.1633	0.03347	0	0.00093	0.00388	0	0.05617	0.36172	0.02748	0	0	0
ASN295	Ruminococcaceae_bacterium_D16	0.163728864	0.477731007	0.110487639	inf	#VALUE!	0.001448167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06203	0.00586
ASN296	Ruminococcaceae_bacterium_D5	0.175290056	0.477731007	0.110212688	4.146343256	2.051839555	0.001979333	0.000477368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00526	0	0	0	0.01791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00114	0	0	0	0	0	0	0	0	0	0.02427	0	0	0	0.01313	0	0	0	0	0	0	0.05705	0	0	0	0	0	0	0	0	0	0	0
ASN297	Ruminococcus_bicirculans	0.094765218	0.442939428	0.077679241	0.746223102	-0.422321071	0.599396833	0.803240789	0	7.0692	7.92797	0.42366	0	0	0.00479	0.93731	0	0.00706	0.12318	0	1.23961	0	0	1.19011	1.45748	5.34193	1.43985	0.53056	0.07842	0	0	0	0	0.87969	0.136	0	0.80849	0.00297	0.01088	0.19887	0.4616	0.03537	0.06951	0	0	0.14864	1.53508	0	0.55754	1.10919	0.13831	0.08184	0.10999	0.27282	1.2064	0.8995	0.21604	0.45421	0	0.94194	0.40256	0	2.41595	3.01344	0.01883	0.58925	0.78306	0.5706	0.06219	0	0.10872	0	0	0.52688	1.05652	0.32269	0.05315	0	0.26026	0.50978	0.23185	0.11698	0.83203	3.13848	0.06454	0.16162	0.25076	0.19049	1.56737	1.02571	0	0	0.30357	0	0.02735	0.00991	0	0	0.17016	2.1173	3.3669	1.55615	0.62945	0.87921	1.04438	0.06286
ASN298	Ruminococcus_bromii	0.494745255	0.682066178	0.024452348	1.068053165	0.094983463	6.068343333	5.681686579	5.28789	0	4.81663	0.50486	0	0	3.25398	4.94102	4.50881	0.05079	13.14059	0	4.75443	0	29.54572	0	0	9.55738	20.99358	1.67641	1.52354	0	0	1.87337	3.25745	0	0	7.16451	11.45363	24.26895	10.81598	0	0	28.72979	1.66999	14.22379	0	7.891	1.8345	4.27216	0	5.82418	5.38816	7.83715	0	44.06411	7.02679	0.00213	7.62898	0	2.79054	8.40596	13.33629	0	0	4.01314	21.53204	0	1.70901	9.16714	7.92144	0	0	0	14.83224	10.37937	5.97885	9.40035	4.29154	1.42485	0.01	0	5.36635	18.89015	10.59418	2.57329	0	0	9.0629	7.0793	0	0	1.10111	19.84662	2.20209	9.30024	6.22486	16.56634	0	0	16.67335	11.63683	0.92637	8.96502	0.5849	17.43578	0	0
ASN299	Ruminococcus_callidus	0.436576479	0.635433069	0.086385632	0.628265294	-0.67055421	0.023181667	0.036897895	0.22657	0.5689	0	0	0	0	0	0	0	0.11043	0	0	0	0	0.01009	0.08783	0.06947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15538	0.17345	0	0	0	0	0	0	0	0	0	0.0723	0.00435	0	0	0.1409	0	0	0.0855	0	0	0.03269	0.01587	0	0	0.00249	0	0.31327	0.06281	0.00071	0	0	0	0	0	0.19118	0.04091	0	0	0	0	0	0	0.1357	0.20639	0	0	0	0	0.02708	0.02672	0	0	0	0	0	0.01315	0	0.00376	0	0	0	0	0	0.01512	0	0
ASN300	Ruminococcus_champanellensis	0.257950157	0.512452283	0.09310817	inf	#VALUE!	0.000977667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN301	Ruminococcus_lactaris	0.639273933	0.80030928	0.018220662	0.910012515	-0.136041709	0.153277	0.168433947	0.13913	0	0	0	0	0	0.13581	0	0	0	0.46784	0.53911	0.23077	0.17648	0.02009	0	0	0	0	0	0	0	0	0	0	1.17738	2.30295	0	0	0	0.01118	0	0	0.21918	0.08462	0.29599	0.05768	0.54228	0	1.34786	0.60689	0	0.1585	0	0	0	0	0	0.03484	0	1.41615	0.03459	0.25412	0	0.01235	0.00224	0	0	0	0	1.89589	0.39306	0.15679	0	0	0	0.56764	0.11963	0	0	0	0	0	0	0	0	0	0	0	0.01213	0	0	1.74974	0.05704	0	0.02551	0.12775	0.1524	0	0	0	0.04394	0	0.02756	0	0	0	0
ASN302	Ruminococcus_obeum_CAG_39	0.426135255	0.628316216	0.082495791	inf	#VALUE!	0.001579667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09478	0	0	0	0	0	0	0	0	0	0	0	0
ASN303	Ruminococcus_sp_CAG_330	0.426135255	0.628316216	0.082495791	inf	#VALUE!	0.0004815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN304	Ruminococcus_sp_CAG_403	0.163728864	0.477731007	0.115394695	inf	#VALUE!	0.004055333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06459	0	0.16151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01722	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN305	Ruminococcus_sp_CAG_488	0.010703922	0.144093832	0.187936154	0	#NUM!	0	0.787610263	0	0	0	0	0	0	0	0	1.11621	0	0.00208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.34224	17.46866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN306	Ruminococcus_sp_CAG_563	0.027884727	0.25502834	0.190035722	0	#NUM!	0	0.102738421	0	0	0	0	0	0	0	0	0.18037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48916	2.23453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN307	Ruthenibacterium_lactatiformans	0.720838772	0.853943075	0.014985173	0.953666115	-0.068443837	1.071128167	1.123168947	0.80762	1.57928	0.82959	0.21655	0.72844	0.27689	0.87204	0.78138	0.12229	0.47171	0.77437	0.06944	2.29909	0	0.08529	0.63814	0.6993	1.65444	1.04157	0.41919	0.07022	0.10134	0.22305	0.15596	0.2459	8.99043	0.12849	1.26355	3.07711	0.15354	0	3.85725	2.35314	1.83686	1.17415	0.08887	0.04985	4.54409	0.91517	0.89029	0.21672	0.2547	0.53751	0.12139	0.03522	0.44965	0.80668	1.46475	3.74421	1.54165	0.91378	1.2208	0.58602	0.34459	1.5724	0.73615	0.26653	0	0.42024	0.58212	0.43687	0.3771	0	0	0.86347	0.58528	0.09684	0.07706	0.05375	0.01056	0.29964	0.01877	0.86362	1.70232	1.16501	0.4999	1.36703	2.31024	0.98727	8.43438	1.36996	1.42732	0.47245	0.41909	0.1184	1.2203	0.45935	0.16675	0	0.05577	0.26527	0.37999	7.68134	5.02871	7.05349	0.36814	0	0.01168
ASN308	Absiella_dolichum	0.426135255	0.628316216	0.082495791	inf	#VALUE!	0.001134667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN309	Bulleidia_extructa	0.732086175	0.853943075	0.064760093	0.41037415	-1.28498824	4.23E-05	0.000103158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASN310	Candidatus_Stoquefichus_sp_KLE1796	0.485964414	0.674672245	0.030103278	1.304076324	0.383028309	0.010905167	0.008362368	0	0.22906	0	0	0	0	0	0	0	0	0.01947	0.01908	0	0	0	0	0.03916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0.02144	0	0.00352	0	0.10069	0	0	0.02618	0	0	0	0	0.0526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02395	0	0	0	0	0.00043	0	0	0.04398	0.33038	0	0	0	0	0	0.04521	0	0	0	0	0	0	0	0	0.00593	0
ASN311	Catenibacterium_mitsuokai	0.163728864	0.477731007	0.127830596	inf	#VALUE!	0.026679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87342	0.19772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
